Kc_s,mu_max,Yxs,Yxp,Yxco2,F0,mu0,s_f,evap_rate,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum,m_CO2_gas,c_Glucose,c_Biomass,c_Product,c_CO2,mu_true
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,16.516516516516518,63.5643955165943,2167.7161924800544,1439.4643241334036,0.0,848.6000455711686,35.11656208768533,85.7534561420525,0.07490501072718057,2.554461555585972,1.6962812241714422,0.0,0.09991552942950245
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,16.576576576576578,63.55661936878678,2180.7848025063863,1450.2003211798362,0.0,848.7816770351176,35.358253611694394,86.34407017956937,0.07487982020393824,2.5693118283656804,1.7085669500377723,0.0,0.09989311642462825
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,16.636636636636638,63.56603442692847,2193.922820886014,1460.9933378997064,0.0,848.964764465662,35.60140110229893,86.93782101187124,0.07487476169512983,2.584233071518425,1.7209116314965731,0.0,0.0998886150638461
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,16.696696696696698,63.59350933499206,2207.130252244566,1471.8433780930145,0.0,849.1493166348158,35.84601333151277,87.5347088480056,0.074890844388845,2.5992251409816087,1.7333151534831817,0.0,0.09990292569584
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,16.756756756756754,63.63741024988708,2220.40845677035,1482.7515591683941,0.0,849.3353423676317,36.09209912438873,88.13479515941492,0.07492612996945305,2.61428948733097,1.7457787109565381,0.0,0.09993431618589003
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,16.816816816816818,63.693600841459975,2233.7601502143643,1493.720112143117,0.0,849.5228505422017,36.339667359018726,88.73820267993685,0.0749757358507873,2.6294291540112,1.7583048074454515,0.0,0.09997842954119392
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,16.876876876876878,63.75544229249401,2247.1894038902847,1504.7523816430846,0.0,849.7118500896565,36.58872696653359,89.34511540580382,0.07503183848238308,2.644648775526874,1.770897253562266,0.0,0.10002829686909889
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,16.936936936936938,63.81379329870935,2260.7016446744724,1515.852825902836,0.0,849.9023499941661,36.83928693110322,89.95577859564341,0.07508367672962356,2.6599545755932907,1.783561165483589,0.0,0.10007435166409165
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,16.996996996996998,63.857010068763046,2274.3036550059733,1527.0270167655447,0.0,850.0943592929393,37.09135628993652,90.57049877047817,0.07511755532865283,2.6753543652467133,1.796302963397663,0.0,0.1001044390593894
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.057057057057055,63.870946324249026,2288.003572886516,1538.2816396830178,0.0,850.2878870762241,37.34494413328142,91.18964371372566,0.0751168484169213,2.690857540913561,1.8091303699180163,0.0,0.10010381134752286
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.117117117117118,63.861085729219965,2301.7989285532353,1549.6146657197555,0.0,850.4829424900481,37.60005960716544,91.81310180857169,0.07508802650673647,2.706461015918811,1.8220408526745828,0.0,0.10007821518372399
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,170.0,17.142857142857146,63.858459139936,2307.735760460146,1554.49183396407,0.0,850.5670075886931,37.70986473155045,92.08140702661206,0.07507751719758204,2.7131733771363176,1.8275947927617862,0.0,0.10006888044487713
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,170.0,17.142857142857146,51.095281216347054,1846.4962863469723,1243.8007191945665,0.0,680.5670075886931,37.70986473155045,92.08140702661206,0.07507751719758204,2.7131733771363176,1.8275947927617862,0.0,0.10006888044487713
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.177177177177178,51.093377034225306,1852.8485224695785,1249.0191462585872,0.0,680.65018488082,37.82736205799745,92.3684857454715,0.07506554492917918,2.7221744203213687,1.8350382825170128,0.0,0.10005824519181715
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.237237237237238,51.092082517379026,1864.0164193346368,1258.1936879670434,0.0,680.7967179675951,38.03395520483256,92.87320022120794,0.07504748652417995,2.737992663800358,1.8481194969963581,0.0,0.1000422013370719
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.2972972972973,51.093657152732376,1875.250037361071,1267.4222202829933,0.0,680.9444955873776,38.24179288467513,93.38088485523913,0.07503351225221283,2.753895581083293,1.8612709677456523,0.0,0.10002978423247047
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.357357357357355,51.09809128951238,1886.5497870184022,1276.7050804113542,0.0,681.093525237346,38.45088259470355,93.89155819805059,0.07502360453611101,2.769883602051541,1.8744930514006146,0.0,0.10002097960892563
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.41741741741742,51.1050043687955,1897.9162817220395,1286.0427722791705,0.0,681.243814460096,38.66123187751368,94.40524797192884,0.07501720130743145,2.7859574522906883,1.8877863475331427,0.0,0.10001528888221123
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.47747747747748,51.113644923507614,1909.3503378332741,1295.435966535608,0.0,681.3953708436409,38.87284832111864,94.9219910709611,0.07501319661186341,2.8021181527389785,1.901151698362316,0.0,0.10001172963369448
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.53753753753754,51.122890578424055,1920.8529746592853,1304.8855005519586,0.0,681.5482020214113,39.08573955894901,95.44183356103558,0.07500994122909886,2.8183670193277695,1.9145901884588417,0.0,0.10000883625767339
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.5975975975976,51.131763242286496,1932.4251359859295,1314.3921496579742,0.0,681.7023156725328,39.299913270130546,95.96481809498026,0.0750059990508357,2.834705254124738,1.9281028088649836,0.0,0.1000053323474583
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.657657657657655,51.14113025006597,1944.0667705954454,1323.955871777739,0.0,681.8577195228265,39.515377180484386,96.49094235809383,0.0750026417327287,2.8511325969234904,1.9416893493620073,0.0,0.1000023481792999
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.71771771771772,51.151187931999026,1955.7781924778017,1333.5769248572299,0.0,682.0144213444094,39.73213906212731,97.02022054062931,0.07500015590750722,2.8676493212892877,1.9553500382417706,0.0,0.10000013858435483
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.77777777777778,51.16190094858986,1967.5598433950543,1343.2556718085018,0.0,682.1724289564844,39.95020673426239,97.55267260728617,0.07499848832479489,2.884255885868651,1.969085255854261,0.0,0.0999986562796787
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.83783783783784,51.173101105766875,1979.41223947129,1352.9925366327814,0.0,682.3317502254065,40.16958806324452,98.08832188343185,0.07499739106213653,2.90095285587604,1.9828954701079406,0.0,0.09999768091723096
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.8978978978979,51.18448286394144,1991.3359736204332,1362.7880064149324,0.0,682.4923930646873,40.39029096258542,98.62719516482242,0.07499641517482836,2.917740906500759,1.9967812392683562,0.0,0.09999681343796624
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,17.95795795795796,51.19503815044539,2003.3320211045766,1372.6428823427573,0.0,682.654365435949,40.61232339390711,99.1693365268019,0.0749940830126411,2.9346212703484746,2.010743579536294,0.0,0.09999474031736331
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.01801801801802,51.20518589258037,2015.4005883817738,1382.5573340236626,0.0,682.8176753479385,40.83569336595661,99.7147552998977,0.07499100820213553,2.9515940508640184,2.024782579506547,0.0,0.09999200697135736
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.07807807807808,51.215979142146935,2027.5415417401257,1392.5312516119532,0.0,682.9823308575036,41.06040893558178,100.26344544122352,0.07498873225291762,2.9686588512392262,2.03889791682252,0.0,0.09998998372321179
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.13813813813814,51.22802115045771,2039.754993262279,1402.564727184672,0.0,683.1483400706865,41.286478208824725,100.81541201616771,0.0749881367568822,2.985815632738304,2.053089563299746,0.0,0.09998945433898089
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.1981981981982,51.241465368337344,2052.0413008254277,1412.6580547416004,0.0,683.3157111427234,41.51390934092177,101.37067119839324,0.07498944416577975,3.0030647142501015,2.0673577845578617,0.0,0.09999061659602797
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.25825825825826,51.25601544612254,2064.401068101311,1422.8117302052583,0.0,683.4844522780451,41.74271053630347,101.92925026983772,0.07499221858710449,3.020406771830271,2.081703139644281,0.0,0.09999308294931765
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.31831831831832,51.27092523366204,2076.8351445562157,1433.026451420904,0.0,683.6545717302761,41.9728900485946,102.49118762071345,0.07499536659851386,3.037842838233216,2.09612648064947,0.0,0.09999588133608599
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.37837837837838,51.284998780316634,2089.3446254509736,1443.3031181565339,0.0,683.8260778022357,42.204456180614166,103.05653274950728,0.07499713808099082,3.0553743024336923,2.1106289523137214,0.0,0.09999745603963357
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.43843843843844,51.29694933181471,2101.9306578151686,1453.6426727087048,0.0,683.9989788464281,42.437417284866754,103.62533749430857,0.07499565192089552,3.0730026254718945,2.1252117585910573,0.0,0.09999613496610503
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.4984984984985,51.30787227653254,2114.5931038141894,1464.0450018448707,0.0,684.1732832667972,42.67178176529582,104.19759562591189,0.07499251071533694,3.0907273866605984,2.1398745575891747,0.0,0.09999334263648221
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.55855855855856,51.31913472398238,2127.3316814094615,1474.5098738674526,0.0,684.3489995167241,42.90755807528285,104.77329439805419,0.07498971250081918,3.1085479527430415,2.154616832798363,0.0,0.09999085513816033
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.61861861861862,51.33153283700071,2140.1464199629418,1485.0373128975991,0.0,684.5261361010337,43.14475471965242,105.35243513770011,0.0749884191849533,3.1264641437256437,2.1694384400808513,0.0,0.0999897054123153
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.67867867867868,51.34536446383529,2153.037620990116,1495.6275666333713,0.0,684.7047015762446,43.38338025492349,105.93503147133929,0.07498906367319252,3.1444761749607566,2.1843395600911135,0.0,0.09999027834808596
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.73873873873874,51.36042913814515,2166.005858159999,1506.2811063497434,0.0,684.8847045505705,43.62344328930942,106.5211093249862,0.07499135080239304,3.1625846566121782,2.199320697836555,0.0,0.0999923115287978
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.7987987987988,51.37602807900059,2179.0519772951357,1516.998626898602,0.0,685.0661536839191,43.864952482718,107.11070692418028,0.0749942582956811,3.1807905931089437,2.2143826822285635,0.0,0.09999489613258365
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.85885885885886,51.390964190883174,2192.1770963715985,1527.7810467087472,0.0,685.2490576878923,44.10791654675139,107.70387479398589,0.07499603773886547,3.199095382587247,2.229526665623814,0.0,0.09999647792807878
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.91891891891892,51.40339338990187,2205.3826859122773,1538.6295738298008,0.0,685.433425326325,44.35234424524414,108.30067939223285,0.07499399867380184,3.2175009336060993,2.244754219707452,0.0,0.09999466534553497
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,18.97897897897898,51.41284550105935,2218.669476703097,1549.5448086098875,0.0,685.6192654170067,44.59824439598588,108.90115374557237,0.07498745746269117,3.236008071263371,2.2600660261018555,0.0,0.09998885045642075
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.03903903903904,51.42212181252239,2232.0364339410007,1560.5259009476936,0.0,685.8065868289625,44.84562586800173,109.50525108780593,0.07498050150012174,3.2546150427943643,2.275460648698731,0.0,0.09998266649798696
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.0990990990991,51.43335480821584,2245.482887262448,1571.5723001327008,0.0,685.9953984853062,45.09449758440544,110.11294112297114,0.07497623879370312,3.2733206260865986,2.290937087337275,0.0,0.09997887669700206
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.15915915915916,51.44770827399344,2259.008692868172,1582.6838880323387,0.0,686.1857093636097,45.34486852276911,110.72421735229997,0.07497636218875452,3.292124365229419,2.306494971310565,0.0,0.09997898640460223
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.21921921921922,51.46537729763783,2272.614233523182,1593.860979091984,0.0,686.3775284959038,45.596747715123236,111.33909707421871,0.07498115127751442,3.311026569449738,2.322134558491007,0.0,0.09998324417634229
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.27927927927928,51.485588268860546,2286.3004185567606,1605.1043203349602,0.0,686.5708649686771,45.85014424795666,111.95762138434793,0.07498947435121563,3.3300283120243774,2.337856734436566,0.0,0.09999064343004069
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.33933933933934,51.50659887930201,2300.0686838624656,1616.4150913625383,0.0,686.7657279228771,46.10506726221662,112.57985517550257,0.07499879039550171,3.349131429168755,2.353663011477561,0.0,0.09999892479022118
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.3993993993994,51.525698122531544,2313.9209918981296,1627.794904353936,0.0,686.9621265539091,46.36152595330871,113.20588713769185,0.07500515112966433,3.368338518901661,2.369555527783809,0.0,0.10000457867710003
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.45945945945946,51.53927300088281,2327.859795635944,1639.245774450944,0.0,687.160070111782,46.619529571241785,113.83582812890349,0.07500330016628991,3.3876528874229628,2.385537003313193,0.0,0.10000293343812067
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.51951951951952,51.546984710487415,2341.885781327837,1650.7682654165524,0.0,687.3595679041181,46.87908742363785,114.469709163149,0.07499275069038955,3.4070752640698148,2.401608041116005,0.0,0.09999355596161369
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.57957957957958,51.55356753946986,2355.9968959631697,1662.3606906814853,0.0,687.5606292931014,47.140208872681335,115.10743745803615,0.074980394954367,3.4266023905199896,2.417765968349003,0.0,0.0999825717741877
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.63963963963964,51.5627019085088,2370.1916592319667,1674.0218341559296,0.0,687.7632636972046,47.40290333684447,115.748946113424,0.07497158489001508,3.4462318421756675,2.4340087970923325,0.0,0.09997473893425358
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.6996996996997,51.5765317458541,2384.4694244723064,1685.7511646004903,0.0,687.9674805924642,47.667180292164204,116.3942059045054,0.07496943271422858,3.4659624062736913,2.450335534971441,0.0,0.09997282538751809
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.75975975975976,51.595664487326786,2398.830378670322,1697.5488356261917,0.0,688.1732895124821,47.933049272242215,117.0432252818068,0.07497481415455451,3.4857940801069285,2.4667461836956424,0.0,0.09997761007556322
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.81981981981982,51.61917107631912,2413.2755424602015,1709.4156856944778,0.0,688.3807000484248,48.2005198682449,117.69605037118838,0.07498637174558775,3.5057280692071076,2.4832417375650238,0.0,0.09998788526228809
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.87987987987988,51.64458596379453,2427.8067701241866,1721.3532381172104,0.0,688.5897218490232,48.469601728903385,118.35276497384396,0.07500051819698504,3.525766785488697,2.4998241819453497,0.0,0.10000046061848142
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,19.93993993993994,51.66790710828765,2442.426749592575,1733.363701056671,0.0,688.8003646205733,48.74030456051351,119.01349056630104,0.07501143983387551,3.5459138453534202,2.5164964917106234,0.0,0.10001016822423246
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.0,51.683599093351624,2457.139000759472,1745.449966141935,0.0,689.0126381269514,49.01263812695174,119.67838622430412,0.07501110463496151,3.5661740653104554,2.5332626276447687,0.0,0.10000987029949436
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.06006006006006,51.68867733197311,2471.9456679553105,1757.6137949624244,0.0,689.2265521924006,49.28661225246096,120.34754885729129,0.07499519159201515,3.586550257084779,2.5501249035916116,0.0,0.09999572576822569
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.12012012012012,51.69021966666092,2486.8434595147314,1769.8524833813185,0.0,689.4421166995367,49.56223681965713,121.0208297039357,0.07497398028729343,3.6070373411761176,2.567079150681814,0.0,0.09997686869150527
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.18018018018018,51.694980748439235,2501.8292616440754,1782.1634733852202,0.0,689.6593415896873,49.83952176986778,121.69808804152535,0.07495726894568065,3.627630499250945,2.5841214146063405,0.0,0.09996200962563281
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.24024024024024,51.70714955161789,2516.9013506916367,1794.5453489765912,0.0,689.878236865039,50.118477105279446,122.37924597249565,0.07495112439926609,3.6483269310378588,2.6012493989249563,0.0,0.09995654558218864
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.3003003003003,51.72834937379234,2532.0593931476615,1806.997836173752,0.0,690.0988125886371,50.399112888937644,123.06428842442945,0.07495788781283882,3.6691258511945937,2.618462462492151,0.0,0.09996255993726594
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.36036036036036,51.75763783584373,2547.304445644349,1819.5218030108808,0.0,690.3210788843862,50.68143924474688,123.753263150057,0.0749761805325258,3.690028486108226,2.635761616828176,0.0,0.09997882489833562
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.42042042042042,51.79150688193883,2562.638954955852,1832.1192595380155,0.0,690.54504593705,50.965466357470646,124.446280727256,0.07500091005889302,3.711038070627853,2.6531495234346107,0.0,0.10000080893796634
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.48048048048048,51.82388277953007,2578.066757998277,1844.7933578210527,0.0,690.7707239922506,51.251204472731416,125.14351455905158,0.07502327614583656,3.7321598447290287,2.670630491053857,0.0,0.10002068776727034
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.54054054054054,51.846126119355525,2593.5930818296806,1857.5483919417468,0.0,690.9981233564698,51.538663897010636,125.84520087361626,0.07503077702659594,3.7534010501092294,2.6882104728719804,0.0,0.10002735361536107
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.6006006006006,51.84979318207488,2609.223051091729,1870.3885718457361,0.0,691.2272543983847,51.82785499898572,126.55157127058447,0.07501121064331118,3.774768767418882,2.705895289782293,0.0,0.10000996451979359
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.66066066066066,51.843376804722666,2624.952638991166,1883.3105894811008,0.0,691.4581275506908,52.1187882113518,127.26244376574998,0.07497688542379889,3.79625682944732,2.723679879434254,0.0,0.09997945159907644
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.72072072072072,51.83952456193022,2640.775576207994,1896.3092945372218,0.0,691.6907533067141,52.41147402743519,127.97753502764984,0.07494610028268398,3.817855831646493,2.74155651997902,0.0,0.099952077660161
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.78078078078078,51.846465770379524,2656.687985137185,1909.3815015218363,0.0,691.9251422239286,52.70592300470971,128.69666981439093,0.07493074410295152,3.839559835328831,2.7595203368168706,0.0,0.09993842024813043
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.84084084084084,51.86801450696916,2672.688378267214,1922.525988428985,0.0,692.1613049241399,53.002145764981144,129.41978090037045,0.0749363105651418,3.8613663596235526,2.7775692959890206,0.0,0.09994337113941436
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.9009009009009,51.90356960881423,2688.7776581800617,1935.7434967390134,0.0,692.399252093486,53.300152994387275,130.1469090762759,0.07496190882916544,3.883276375661119,2.7957041993997622,0.0,0.09996613544841186
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,20.96096096096096,51.94811467324643,2704.9591175512114,1949.0367314185698,0.0,692.6389944824366,53.59995544339787,130.87820314908498,0.07500027443887104,3.9052943006370135,2.8139286799394774,0.0,0.1000002439453656
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.02102102102102,51.992218057813986,2721.2384391496507,1962.4103609206068,0.0,692.8805429057933,53.90156392681467,131.6139199420658,0.07503778045169188,3.92742799175361,2.8322491965074903,0.0,0.10003357698570972
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.08108108108108,52.022032880281735,2737.623695837872,1975.8710171843827,0.0,693.12390824269,54.20498932377144,132.35442429477678,0.07505444879570763,3.9496887400388476,2.850675028933719,0.0,0.10004838722006963
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.14114114114114,52.0225753385307,2754.1235785535937,1989.4258399042856,0.0,693.3691014374532,54.51024257859478,133.1001089796554,0.0750286899584658,3.972088708371778,2.869216173290563,0.0,0.10002549893391025
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.2012012012012,52.00569535394558,2770.7322771860595,2003.070056014795,0.0,693.616133502248,54.817334703449546,133.85071141843483,0.07497763221186238,3.9946191320491824,2.8878654334361777,0.0,0.0999801155448942
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.26126126126126,51.992056686442076,2787.439220856711,2016.794981430859,0.0,693.8650155134198,55.126276774681564,134.60575387788603,0.0749310824497629,4.017264393700795,2.9066099836991315,0.0,0.09993872118563027
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.32132132132132,51.99490627055566,2804.237851430181,2030.5952285770738,0.0,694.1157586148101,55.43707993613189,135.36493997401718,0.07490811961151499,4.040014675688056,2.9254417629551677,0.0,0.09991829517881017
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.38138138138138,52.02019197836997,2821.125559879557,2044.4686541110982,0.0,694.3683740181417,55.749755399523494,136.1281517962077,0.07491728299395566,4.0628658582970685,2.944357390991547,0.0,0.09992644673193339
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.44144144144144,52.066562619516866,2838.1036862863834,2058.4163589236514,0.0,694.6228730030194,56.06431444446125,136.89544990720827,0.07495659104115124,4.085819509537007,2.963358160125982,0.0,0.09996140681306748
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.5015015015015,52.12536794117635,2855.1775198406604,2072.442688138515,0.0,694.8792669169301,56.38076841843197,137.66707334314097,0.07501356051742399,4.108882874731079,2.9824500266551586,0.0,0.10001205306683987
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.56156156156156,52.18065862807665,2872.3562988408426,2086.5552311125316,0.0,695.1375671752423,56.69912873680434,138.44343961349907,0.07506522606757929,4.13206886589792,3.0016436021310824,0.0,0.10005796192394441
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.62162162162162,52.209186302494174,2889.6532106938416,2100.764821435607,0.0,695.397785261207,57.019406882829,139.22514470114723,0.07507816016826001,4.155396050921306,3.0209541444635355,0.0,0.10006945157913286
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,21.68168168168168,52.194211396531145,2907.0779282858334,2115.079405482848,0.0,695.6599327275392,57.34161440922122,140.01262575604608,0.07502834206921823,4.178877913649246,3.040392734981958,0.0,0.10002518977739212
