Kc_s,mu_max,Yxs,Yxp,Yxco2,F0,mu0,s_f,Ki_p,evaporation_rate_product,Yxo2,O2_flow_rate_in,kla,c_o2_sat,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum,m_CO2_gas,m_product_gas,m_O2_in,m_O2,m_O2_gas,c_Glucose,c_Biomass,c_Product,c_CO2,c_O2,mu_true,qt_O2
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.592296148074037,84.86359195245547,786.3141169157595,191.8049354797196,0.0,1005.3954470824654,5.395447082466109,12.939489069531813,43.405045334310465,45.92296148074035,85.25114834174633,42.60867196983668,0.08440817212641974,0.7820943681389716,0.1907756157403677,0.0,0.08479364869727105,0.09862002295826913,0.004750774441258099
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.622311155577789,84.95562715901211,788.6451912241934,193.1422277539851,0.0,1005.4394923092368,5.439492309237702,13.04483808570736,43.982754490184355,46.22311155577787,85.28084819834484,42.85581144519134,0.08449601175292092,0.7843785700250121,0.192097315881622,0.0,0.08481947332551718,0.09862617036870468,-0.0145660474868467
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.652326163081541,85.04784791139977,790.9833220149742,194.48130044817586,0.0,1005.4836699363901,5.4836699363910215,13.150506007835505,44.564480198686546,46.523261630815384,85.23351893513043,43.17990947553547,0.08458401707983994,0.786669486203604,0.19342064546953738,0.0,0.08476867549775578,0.09863231154514072,0.023430727678674823
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.682341170585293,85.14025400417592,793.3285309124946,195.82216596440747,0.0,1005.527980361922,5.5279803619229115,13.256493813194618,45.150227822361586,46.823411705852905,85.29971011909461,43.39041627763359,0.08467218781274609,0.7889671360780532,0.19474561602345938,0.0,0.0848307673033549,0.09863844552554904,-0.023013942909463514
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.712356178089044,85.23284527011627,795.6808395851582,197.16483670372764,0.0,1005.5724239850256,5.572423985026591,13.362802481052064,45.74000276097724,47.12356178089041,85.25281634735504,43.71393703768405,0.0847605236948955,0.7912715390821089,0.19607223905601423,0.0,0.084780384101528,0.09864457137913081,0.014672692057060288
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.742371185592797,85.32562157944874,798.0402697459879,198.50932506661866,0.0,1005.6170012060943,5.6170012060952645,13.469432992691706,46.333810451522126,47.42371185592795,85.27108213826169,43.972227020206624,0.08484902450646002,0.7935827146804919,0.19740052607357972,0.0,0.08479478970223372,0.09865068820553338,0.003897302729174046
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.7723861930965485,85.41858283910315,800.4068431532262,199.8556434534913,0.0,1005.6617124267246,5.6617124267257175,13.576386331441029,46.931656368204564,47.72386193096548,85.29890615237099,44.22088734706247,0.0849376900637718,0.7959006823694167,0.19873048857674727,0.0,0.08481868713738677,0.09865679513408411,-0.013977978765305432
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.8024012006003,85.51172899197634,802.7805816109283,201.2038042651716,0.0,1005.7065580497207,5.706558049721938,13.683663482697948,47.5335460224533,48.024012006002984,85.25193687460046,44.54426931529351,0.08502652021858324,0.7982254616771027,0.20006213806077655,0.0,0.08476820220793044,0.09866289132304047,0.023784748468032968
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.8324162081040525,85.60506001621245,805.1615069695476,202.55381990337992,0.0,1005.7515384790975,5.751538479098759,13.791265433957275,48.13948496291946,48.32416208104053,85.32021081361516,44.752336197730145,0.08511551485734226,0.8005570721642812,0.20139548601604212,0.0,0.08483229460691337,0.0986689759588568,-0.024156365971199967
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.862431215607804,85.69857592449809,807.5496411265125,203.90570277120122,0.0,1005.7966541200842,5.796654120085467,13.899193174836762,48.74947877547969,48.624312156078055,85.27032516736513,45.07849057744804,0.08520467390048242,0.802895533424689,0.20273054392847134,0.0,0.08477889125805793,0.09867504825546691,0.01578933897266771
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.8924462231115555,85.79227676337233,809.9450060267975,205.25946527354978,0.0,1005.8419053791281,5.841905379129484,14.007447697102949,49.363533083241265,48.92446223111557,85.2914164401774,45.33359573067043,0.08529399730172803,0.8052408650855604,0.2040673232799762,0.0,0.08479604596313656,0.09868110745358262,0.0029576195738555966
